(zlib, comp 0, bit-shuffle) Time: 8703 ms, size 2452909560 bytes
(zlib, comp 1, no-shuffle) Time: 33088 ms, size 570549978 bytes
(zlib, comp 1, no-shuffle) Time: 33491 ms, size 570549978 bytes
(zlib, comp 1, no-shuffle) Time: 32705 ms, size 570549978 bytes
(zlib, comp 1, byte-shuffle) Time: 28300 ms, size 460568415 bytes
(zlib, comp 1, byte-shuffle) Time: 29123 ms, size 460568415 bytes
(zlib, comp 1, byte-shuffle) Time: 28196 ms, size 460568415 bytes
(zlib, comp 1, bit-shuffle) Time: 29173 ms, size 559236479 bytes
(zlib, comp 1, bit-shuffle) Time: 29200 ms, size 559236479 bytes
(zlib, comp 1, bit-shuffle) Time: 29213 ms, size 559236479 bytes
(zlib, comp 2, no-shuffle) Time: 42184 ms, size 559452143 bytes
(zlib, comp 2, no-shuffle) Time: 42718 ms, size 559452143 bytes
(zlib, comp 2, no-shuffle) Time: 41997 ms, size 559452143 bytes
(zlib, comp 2, byte-shuffle) Time: 35792 ms, size 452961862 bytes
(zlib, comp 2, byte-shuffle) Time: 36087 ms, size 452961862 bytes
(zlib, comp 2, byte-shuffle) Time: 36554 ms, size 452961862 bytes
(zlib, comp 2, bit-shuffle) Time: 35510 ms, size 548267279 bytes
(zlib, comp 2, bit-shuffle) Time: 34726 ms, size 548267279 bytes
(zlib, comp 2, bit-shuffle) Time: 34083 ms, size 548267279 bytes
(zlib, comp 3, no-shuffle) Time: 77296 ms, size 527504434 bytes
(zlib, comp 3, no-shuffle) Time: 77016 ms, size 527504434 bytes
(zlib, comp 3, no-shuffle) Time: 77108 ms, size 527504434 bytes
(zlib, comp 3, byte-shuffle) Time: 58233 ms, size 443780159 bytes
(zlib, comp 3, byte-shuffle) Time: 58347 ms, size 443780159 bytes
(zlib, comp 3, byte-shuffle) Time: 58302 ms, size 443780159 bytes
(zlib, comp 3, bit-shuffle) Time: 44231 ms, size 541923964 bytes
(zlib, comp 3, bit-shuffle) Time: 44298 ms, size 541923964 bytes
(zlib, comp 3, bit-shuffle) Time: 44118 ms, size 541923964 bytes
(zlib, comp 4, no-shuffle) Time: 62151 ms, size 504743415 bytes
(zlib, comp 4, no-shuffle) Time: 62005 ms, size 504743415 bytes
(zlib, comp 4, no-shuffle) Time: 61909 ms, size 504743415 bytes
(zlib, comp 4, byte-shuffle) Time: 55727 ms, size 430486769 bytes
(zlib, comp 4, byte-shuffle) Time: 56121 ms, size 430486769 bytes
(zlib, comp 4, byte-shuffle) Time: 56127 ms, size 430486769 bytes
(zlib, comp 4, bit-shuffle) Time: 52258 ms, size 548618724 bytes
(zlib, comp 4, bit-shuffle) Time: 52206 ms, size 548618724 bytes
(zlib, comp 4, bit-shuffle) Time: 52341 ms, size 548618724 bytes
(zlib, comp 5, no-shuffle) Time: 118317 ms, size 514003423 bytes
(zlib, comp 5, no-shuffle) Time: 118231 ms, size 514003423 bytes
(zlib, comp 5, no-shuffle) Time: 118039 ms, size 514003423 bytes
(zlib, comp 5, byte-shuffle) Time: 103157 ms, size 425649675 bytes
(zlib, comp 5, byte-shuffle) Time: 102996 ms, size 425649675 bytes
(zlib, comp 5, byte-shuffle) Time: 103304 ms, size 425649675 bytes
(zlib, comp 5, bit-shuffle) Time: 63803 ms, size 546389576 bytes
(zlib, comp 5, bit-shuffle) Time: 63323 ms, size 546389576 bytes
(zlib, comp 5, bit-shuffle) Time: 63226 ms, size 546389576 bytes
(zlib, comp 6, no-shuffle) Time: 270778 ms, size 500536225 bytes
(zlib, comp 6, no-shuffle) Time: 270235 ms, size 500536225 bytes
(zlib, comp 6, no-shuffle) Time: 270213 ms, size 500536225 bytes
(zlib, comp 6, byte-shuffle) Time: 206291 ms, size 421349585 bytes
(zlib, comp 6, byte-shuffle) Time: 206284 ms, size 421349585 bytes
(zlib, comp 6, byte-shuffle) Time: 206403 ms, size 421349585 bytes
(zlib, comp 6, bit-shuffle) Time: 89795 ms, size 544056584 bytes
(zlib, comp 6, bit-shuffle) Time: 89777 ms, size 544056584 bytes
(zlib, comp 6, bit-shuffle) Time: 89490 ms, size 544056584 bytes
(zlib, comp 7, no-shuffle) Time: 434081 ms, size 496012954 bytes
(zlib, comp 7, no-shuffle) Time: 433910 ms, size 496012954 bytes
(zlib, comp 7, no-shuffle) Time: 434085 ms, size 496012954 bytes
(zlib, comp 7, byte-shuffle) Time: 288666 ms, size 419972724 bytes
(zlib, comp 7, byte-shuffle) Time: 288785 ms, size 419972724 bytes
(zlib, comp 7, byte-shuffle) Time: 288757 ms, size 419972724 bytes
(zlib, comp 7, bit-shuffle) Time: 113877 ms, size 543162188 bytes
(zlib, comp 7, bit-shuffle) Time: 113670 ms, size 543162188 bytes
(zlib, comp 7, bit-shuffle) Time: 113052 ms, size 543162188 bytes
(hdf5, comp 0) Time: 18504 ms, size 2453291514 bytes
(hdf5, comp 0) Time: 14408 ms, size 2453291514 bytes
(hdf5, comp 0) Time: 20756 ms, size 2453291514 bytes
(hdf5, comp 1) Time: 37408 ms, size 562478350 bytes
(hdf5, comp 1) Time: 36221 ms, size 562478350 bytes
(hdf5, comp 1) Time: 36552 ms, size 562478350 bytes
(hdf5, comp 2) Time: 44323 ms, size 556231727 bytes
(hdf5, comp 2) Time: 43763 ms, size 556231727 bytes
(hdf5, comp 2) Time: 44278 ms, size 556231727 bytes
(hdf5, comp 3) Time: 76303 ms, size 525175828 bytes
(hdf5, comp 3) Time: 76125 ms, size 525175828 bytes
(hdf5, comp 3) Time: 76234 ms, size 525175828 bytes
(hdf5, comp 4) Time: 64845 ms, size 502785544 bytes
(hdf5, comp 4) Time: 65039 ms, size 502785544 bytes
(hdf5, comp 4) Time: 65149 ms, size 502785544 bytes
(hdf5, comp 5) Time: 125478 ms, size 512669510 bytes
(hdf5, comp 5) Time: 125621 ms, size 512669510 bytes
(hdf5, comp 5) Time: 125516 ms, size 512669510 bytes
(hdf5, comp 6) Time: 276743 ms, size 498691708 bytes
(hdf5, comp 6) Time: 276698 ms, size 498691708 bytes
(hdf5, comp 6) Time: 276551 ms, size 498691708 bytes
(hdf5, comp 7) Time: 442383 ms, size 493854353 bytes
(hdf5, comp 7) Time: 442331 ms, size 493854353 bytes
(hdf5, comp 7) Time: 442036 ms, size 493854353 bytes
(hdf5, comp 8) Time: 1738331 ms, size 491193902 bytes
